imp_delta,alb_delta,veg_delta,tree_delta,mean_cooling,median_cooling,max_cooling,pct_1deg,pct_05deg,n_extremes
-0.5,0.2,0.1,0.15,-1.1814272250220113,-1.167697192201892,-4.036941453526302,59.15088177661659,83.14173742651862,7478
-0.5,0.2,0.1,0.2,-1.1912371124470862,-1.1780901361068912,-4.0742744651535,59.35867293625914,83.15700104493207,7476
-0.5,0.2,0.1,0.25,-1.1942273110857669,-1.1778892924675404,-4.147055365140722,59.32601880877743,83.15047021943573,7476
-0.5,0.2,0.1,0.30000000000000004,-1.193924005906836,-1.1774391549740066,-4.143804766233251,59.33011230086185,83.12875424392792,7472
-0.5,0.2,0.1,0.3500000000000001,-1.1941742938852573,-1.177323474357416,-4.146504260595129,59.3262388196122,83.11679832865444,7471
-0.5,0.2,0.1,0.4000000000000001,-1.1964286434424263,-1.1784276384787011,-4.193415686199947,59.37193967487106,83.14944179669648,7471
-0.5,0.2,0.1,0.45000000000000007,-1.1959066284444844,-1.1788642143462291,-4.129912420819088,59.3876485180833,83.14401357879618,7470
-0.5,0.2,0.1,0.5000000000000001,-1.198307361267181,-1.1791585565677636,-4.192381128380581,59.394176785481136,83.14401357879618,7470
-0.5,0.2,0.15000000000000002,0.15,-1.1914176352260804,-1.1729366105687298,-4.058779164860531,59.4576935641947,83.6327997386475,7483
-0.5,0.2,0.15000000000000002,0.2,-1.2013654749979572,-1.1824360592213763,-4.096112236092373,59.65508230990332,83.65560491246407,7480
-0.5,0.2,0.15000000000000002,0.25,-1.2041978585081303,-1.182754292844615,-4.167935706670568,59.596289521818655,83.64907238045465,7480
-0.5,0.2,0.15000000000000002,0.30000000000000004,-1.2039956876949196,-1.1826971226339207,-4.164684988553808,59.5976748742734,83.62615113317223,7477
-0.5,0.2,0.15000000000000002,0.3500000000000001,-1.2044083562585466,-1.182904011920755,-4.167384482915685,59.62379988243747,83.63268238521324,7477
-0.5,0.2,0.15000000000000002,0.4000000000000001,-1.2065198789788945,-1.182894032931085,-4.215253457138821,59.64866453340299,83.62828968849996,7475
-0.5,0.2,0.15000000000000002,0.45000000000000007,-1.206161200560862,-1.1835274695077698,-4.15175043017654,59.655194932410375,83.62828968849996,7475
-0.5,0.2,0.15000000000000002,0.5000000000000001,-1.2085628937828963,-1.1840322536122478,-4.214218988726421,59.66172533141775,83.62828968849996,7475
-0.5,0.2,0.20000000000000004,0.15,-1.2018204507677246,-1.181713881437023,-4.062110706875607,59.79469072839022,83.9021838629528,7494
-0.5,0.2,0.20000000000000004,0.2,-1.2121910739646145,-1.1916145980100734,-4.099443718502804,59.942476140671985,83.93254020133351,7490
-0.5,0.2,0.20000000000000004,0.25,-1.21496512411994,-1.191178380493232,-4.168644502470776,59.9137085703079,83.91841537556384,7491
-0.5,0.2,0.20000000000000004,0.30000000000000004,-1.2147795862417012,-1.190941041952235,-4.158254548619076,59.90196078431372,83.88235294117648,7488
-0.5,0.2,0.20000000000000004,0.3500000000000001,-1.21523259789339,-1.191357666043582,-4.160954042980953,59.90196078431372,83.90196078431373,7488
-0.5,0.2,0.20000000000000004,0.4000000000000001,-1.2175189938537714,-1.191610003232386,-4.218584909746929,59.92418796157114,83.88994183386707,7487
-0.5,0.2,0.20000000000000004,0.45000000000000007,-1.217239461870282,-1.1917575780388108,-4.155081912586971,59.94379452323378,83.88994183386707,7487
-0.5,0.2,0.20000000000000004,0.5000000000000001,-1.2196431627373197,-1.1918769587445732,-4.217550500939175,59.95033004378799,83.88994183386707,7487
-0.5,0.2,0.25000000000000006,0.15,-1.211015564151912,-1.1872537593403336,-4.086949146543102,60.04315417810906,84.24872499019223,7494
-0.5,0.2,0.25000000000000006,0.2,-1.2222121866545643,-1.1986338017721314,-4.097729727337643,60.22222222222222,84.30718954248366,7488
-0.5,0.2,0.25000000000000006,0.25,-1.224777861814644,-1.1978003737476384,-4.188600986275412,60.213085822602785,84.31270017648212,7489
-0.5,0.2,0.25000000000000006,0.30000000000000004,-1.2244839120503745,-1.197367846856685,-4.172432221467779,60.190812259034175,84.25798862968045,7485
-0.5,0.2,0.25000000000000006,0.3500000000000001,-1.22498643925198,-1.1985551414915012,-4.175131715829656,60.190812259034175,84.27759262889629,7485
-0.5,0.2,0.25000000000000006,0.4000000000000001,-1.2273479745442246,-1.1988569658326158,-4.2186835399005185,60.23261892315735,84.26555148980658,7484
-0.5,0.2,0.25000000000000006,0.45000000000000007,-1.2271629887146276,-1.1990326916629752,-4.153367981026455,60.23915316257188,84.26555148980658,7484
-0.5,0.2,0.25000000000000006,0.5000000000000001,-1.2295667242308046,-1.1992301194693264,-4.229856289182262,60.245687401986416,84.26555148980658,7484
-0.5,0.2,0.30000000000000004,0.15,-1.2189020753957431,-1.1940783461616113,-4.1300586231094165,60.43927310759576,84.20054909138449,7490
-0.5,0.2,0.30000000000000004,0.2,-1.2303724700133098,-1.2026979592910847,-4.152986048731543,60.57516339869281,84.23529411764706,7488
-0.5,0.2,0.30000000000000004,0.25,-1.2324559439610048,-1.2027250379682348,-4.252528666529394,60.5450624142213,84.20364682046925,7487
-0.5,0.2,0.30000000000000004,0.30000000000000004,-1.2322679969346653,-1.2022417073235245,-4.225289045843817,60.52665969681129,84.16100365917407,7484
-0.5,0.2,0.30000000000000004,0.3500000000000001,-1.2328066856642368,-1.2031172219078297,-4.22001796868775,60.55279665446942,84.17407213800313,7484
-0.5,0.2,0.30000000000000004,0.4000000000000001,-1.2352400539979254,-1.2031194161605374,-4.282611160549856,60.55537406076446,84.16203854949363,7483
-0.5,0.2,0.30000000000000004,0.45000000000000007,-1.2351757953225446,-1.2032311570794494,-4.186007379564978,60.56844168572362,84.16203854949363,7483
-0.5,0.2,0.30000000000000004,0.5000000000000001,-1.2375809360264154,-1.204036581994055,-4.276405035528875,60.56844168572362,84.16203854949363,7483
-0.5,0.2,0.3500000000000001,0.15,-1.2268977350967702,-1.197051547910774,-4.2231206586692105,60.60130718954249,84.20915032679738,7488
-0.5,0.2,0.3500000000000001,0.2,-1.2375554838231793,-1.207781905796178,-4.249121188196875,60.77214528351189,84.23046772929187,7480
-0.5,0.2,0.3500000000000001,0.25,-1.2397382700038393,-1.2083908428603936,-4.281591176066137,60.76048608388868,84.2284071605906,7482
-0.5,0.2,0.3500000000000001,0.30000000000000004,-1.2392768947200525,-1.2083533226221965,-4.255033998760916,60.727581477369206,84.1747763046176,7477
-0.5,0.2,0.3500000000000001,0.3500000000000001,-1.2398265044816952,-1.208763356828714,-4.249762951407171,60.75370648553328,84.18783880869964,7477
-0.5,0.2,0.3500000000000001,0.4000000000000001,-1.242347967505214,-1.2086350200773723,-4.328775702986456,60.749738766980144,84.17580982236154,7476
-0.5,0.2,0.3500000000000001,0.45000000000000007,-1.2424089227280521,-1.208839971284713,-4.261671303782202,60.756269592476485,84.18234064785788,7476
-0.5,0.2,0.3500000000000001,0.5000000000000001,-1.2448180177134,-1.2089554435204541,-4.352068631920553,60.76280041797283,84.18234064785788,7476
-0.5,0.2,0.40000000000000013,0.15,-1.2344810209999058,-1.201681885962564,-4.246059186015682,60.82864984969285,84.24388968762253,7486
-0.5,0.2,0.40000000000000013,0.2,-1.2454601357755368,-1.2090034888483627,-4.264325826439596,60.932906513359896,84.30130005879663,7481
-0.5,0.2,0.40000000000000013,0.25,-1.2470201131615042,-1.2087819517621465,-4.286822049889303,60.88717580192069,84.27516822368851,7481
-0.5,0.2,0.40000000000000013,0.30000000000000004,-1.2466377319096231,-1.2090891411122482,-4.260264842781759,60.86871325930764,84.23905943827563,7478
-0.5,0.2,0.40000000000000013,0.3500000000000001,-1.2471729756308985,-1.2097435423400786,-4.254993765625692,60.88830829523187,84.25212279555846,7478
-0.5,0.2,0.40000000000000013,0.4000000000000001,-1.2497496546494955,-1.209688683652235,-4.334006219181753,60.89086277839462,84.23355757298674,7477
-0.5,0.2,0.40000000000000013,0.45000000000000007,-1.250061361421571,-1.2097984010279221,-4.266902028593756,60.897394030435635,84.24008882502775,7477
-0.5,0.2,0.40000000000000013,0.5000000000000001,-1.252476275154772,-1.2102012805496607,-4.357299177918173,60.897394030435635,84.24008882502775,7477
-0.5,0.2,0.4500000000000001,0.15,-1.242846206542521,-1.2054568963911936,-4.347472704206066,60.99059069524307,84.32435964453737,7484
-0.5,0.2,0.4500000000000001,0.2,-1.25393234838084,-1.2136105337555771,-4.350255466256694,61.13143454402926,84.36765090148943,7480
-0.5,0.2,0.4500000000000001,0.25,-1.2550139920447105,-1.2139294240496352,-4.349656439576702,61.09478084786727,84.34254360180287,7479
-0.5,0.2,0.4500000000000001,0.30000000000000004,-1.2544761167883107,-1.213985138012849,-4.316558397565441,61.07628004179728,84.3064263322884,7476
-0.5,0.2,0.4500000000000001,0.3500000000000001,-1.2550041983278997,-1.2144758776484115,-4.3133631117683215,61.102403343782655,84.31948798328108,7476
-0.5,0.2,0.4500000000000001,0.4000000000000001,-1.2576098982338137,-1.214328645690804,-4.353566094944759,61.098413113041204,84.30745118526742,7475
-0.5,0.2,0.4500000000000001,0.45000000000000007,-1.2581872115737223,-1.2146995098683888,-4.322744346414165,61.10494351204858,84.30745118526742,7475
-0.5,0.2,0.4500000000000001,0.5000000000000001,-1.260607663532519,-1.2149559164924475,-4.459045834098415,61.10494351204858,84.30745118526742,7475
-0.5,0.2,0.5000000000000001,0.15,-1.250044321960029,-1.2094543477034492,-4.3670073218684955,61.02326189231574,84.29822268687924,7484
-0.5,0.2,0.5000000000000001,0.2,-1.2609988278424016,-1.2169359534808182,-4.379492806282745,61.14449960804807,84.30232558139535,7480
-0.5,0.2,0.5000000000000001,0.25,-1.2619491494288104,-1.2169530330257856,-4.390102105227219,61.11183694800104,84.30885811340477,7480
-0.5,0.2,0.5000000000000001,0.30000000000000004,-1.2612652405087306,-1.216803699196256,-4.3878114987285,61.095872518286306,84.26724137931035,7476
-0.5,0.2,0.5000000000000001,0.3500000000000001,-1.261784920217813,-1.2169530330257856,-4.337560757706448,61.12199582027168,84.28030303030303,7476
-0.5,0.2,0.5000000000000001,0.4000000000000001,-1.2644035017578856,-1.2169637903879387,-4.395191862891003,61.11800431006335,84.26826879122315,7475
-0.5,0.2,0.5000000000000001,0.45000000000000007,-1.2651428225165513,-1.2172961648052505,-4.434593612499655,61.12453470907072,84.26826879122315,7475
-0.5,0.2,0.5000000000000001,0.5000000000000001,-1.267566672783296,-1.2173971163524155,-4.469246903605879,61.12453470907072,84.26826879122315,7475
