feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115
0.96805584,1.2140162,1.3082289,1.010891,0.06717255,1.8834193,-1.3098512,0.15455772,2.422428,-0.84926325,-0.058510482,-0.004112882,-0.06583045,-0.05249365,1.337465,-0.2679791,-0.17523779,0.43313596,0.7701735,-0.25262713,-0.32976684,0.9663425,0.54187125,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.70579785,0.44498214,0.40988764,0.27921027,0.4560609,-0.18320584,0.0,-0.95171607,0.3768393,-0.72586226,-1.1270748,-1.2475274,0.7002342,1.1983333,0.20649597,0.43145287,1.1991259,-0.7698182,-0.18369502,-1.0111105,0.112436764,-0.23731567,0.6359814,0.6624782,0.82918495,-0.110381074,-0.039742474,0.29847643,-1.6056948,1.6413482,-0.23610117,0.13591628,-1.26179,0.3458022,1.1486832,1.9866687,1.4258641,-0.16495506,-0.29605693,0.404107,0.37634224,-1.7449521,0.731045,-0.044651955,0.9444212,-0.40143928,1.4466156,-0.151402,0.73289925,0.2833783,-0.27865586,0.0,-0.12829806,-1.0453094,-0.29628286,-0.6644258,0.42387268,0.023647027,0.47477555,0.15635799
1.425967,1.6585134,0.7825082,0.81492627,-0.7300465,0.67540056,-0.24945049,0.21803838,0.6669388,-1.9217647,-0.1012346,1.2702435,-0.5675252,0.78469276,1.1002537,0.71866244,-0.17523779,-0.615975,-0.72156316,-0.25262713,-0.32976684,0.7709469,0.14027281,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.90391845,0.32961872,0.9632037,0.5461139,0.46160367,-0.44367072,0.0,0.28039235,0.5935087,-0.76280385,0.2092868,0.57480866,0.7002342,-0.77123415,-0.79952383,0.63610184,-0.83590156,-0.7698182,-0.18369502,-1.3953681,0.7578487,2.347423,-0.5973984,-0.73271114,-0.9441337,0.76646554,-1.0130543,-1.4050523,-1.7737274,-0.5513348,-2.5311809,-2.4573312,-2.1753204,-2.9207263,1.578628,-1.2088401,-1.2831942,-0.16495506,0.94552976,0.58697164,0.37634224,0.3814801,0.8676347,-0.36500475,0.29189238,-0.40143928,0.9849134,-0.151402,0.77912426,0.2833783,-0.27865586,0.0,-0.13525264,-1.1277075,0.43496883,-0.67549103,-1.0287362,0.7224226,-1.1272763,-1.2078733
0.51014465,-0.33398852,0.14300177,-0.23897703,0.07249705,0.2016913,0.2105893,0.14820965,-0.14456092,-0.49579564,-0.027936613,0.06683614,0.22672792,-0.19677387,0.035420805,-0.48248288,-0.17523779,-0.2669787,-1.3029292,-0.25262713,-0.32976684,0.69489527,-0.519382,0.44465715,-0.20779099,1.816166,0.086219005,0.9125932,-0.38766164,0.0807065,-0.092657074,1.339185,1.1255282,0.81937885,1.1735923,1.4866647,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.5597887,-0.22106129,0.88021994,-0.7549112,0.46160367,-0.51251394,0.0,0.24953999,0.7329468,-0.6416295,-0.4527082,0.045835566,0.7002342,-0.39902082,-1.2197,0.4796954,-0.2957299,-0.7698182,-0.18369502,0.34542555,0.8909426,1.9959542,-0.5973984,-0.74677473,-0.3538796,0.7427953,-1.0130543,-0.5604139,-0.43417975,-0.5513348,-2.0878549,-2.248062,-0.8731625,0.3458022,1.578628,1.0862768,-1.0140067,-0.16495506,-0.29605693,0.58697164,0.37634224,-1.6268419,0.29534906,-0.51061964,0.5529039,-0.40143928,0.3351452,-0.151402,0.69823045,0.2833783,-0.27865586,0.0,-0.11089589,-0.33691487,1.3596851,-0.65588975,-1.2262509,0.7732324,-0.48866013,-0.87360084
0.96805584,0.9267367,2.112886,1.4486095,1.0799272,0.38772133,-0.08426245,1.0559831,1.6274894,0.310347,0.011352888,-0.14557606,0.47021425,-0.32936683,1.6923819,-0.2704573,-0.17523779,1.7580439,-1.3061023,-0.25262713,2.3806362,2.6131253,-0.2571054,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.72071594,0.46410915,0.46593726,-0.04654194,0.46160367,-0.4823737,0.0,2.5607755,-0.08999498,-0.67560846,1.5896466,1.5083383,0.7002342,-1.2798128,0.40006185,1.6055124,0.033750176,-0.7698182,-0.18369502,-0.7557701,0.3051365,0.5071076,-0.5080962,-0.20204075,-0.7706892,0.7815428,-1.0130543,-1.1982458,-0.7271477,-0.5513348,-0.025497502,0.2313185,-1.0072081,0.3458022,-0.10640167,-0.6623414,-1.2831942,-0.16495506,-0.29605693,0.58697164,-2.4517303,0.3527506,1.2666538,-0.51061964,-1.5351883,1.3814706,-0.87223876,-0.151402,0.8330534,0.2833783,-0.27865586,0.0,-0.119400635,-0.8697639,0.8551628,-0.6879646,-1.0576127,0.8677249,-0.9985127,0.06327128
0.51014465,1.6065718,0.027982999,0.47349954,-0.8824834,-0.31025684,-0.49989688,-0.6283704,0.054173704,-0.3948698,-0.1454557,1.1618774,-1.0544028,-0.1368311,0.53613335,1.2815139,-0.17523779,1.6071962,-1.2883927,-0.25262713,1.267309,-1.2824672,1.4250275,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.28884408,-0.2549158,0.78333235,2.1268082,0.46160367,-0.46833587,0.0,0.6615257,0.68930304,-0.5468367,-0.5272219,-0.10899785,0.7002342,-0.20362489,-1.0391648,0.055327956,-1.2422541,-0.7698182,-0.18369502,-1.349891,0.112436764,-0.23731567,-0.27643305,-0.5970303,-0.3943367,0.78084564,-0.518905,-0.7101221,-2.2106128,4.556704,-2.5311809,-2.5176039,-2.55036,-2.9207263,1.578628,-1.2088401,-1.215316,-0.16495506,-0.29605693,0.5675235,0.37634224,0.3814801,0.7101771,-0.16114388,1.7274557,-0.40143928,2.117071,-0.151402,0.3862116,0.2833783,-0.27865586,0.0,-0.13591093,-1.1283387,-0.4440399,-0.568493,-1.1555955,0.8425718,-0.7322017,-1.0567156
0.96805584,0.7919688,0.4081288,0.44911587,-0.13637127,-0.64281416,0.2567709,-0.5141052,-0.7738872,0.16949475,-0.08353955,0.39402592,-0.37873855,-0.5101239,0.36931008,0.52492577,-0.17523779,-2.0634646,1.0976137,-0.25262713,-0.32976684,-0.32867542,0.8619436,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.8623687,0.73409903,0.37655455,0.7025431,0.46160367,-0.49300084,0.0,-0.20657122,0.45033854,-0.71887517,-0.8809208,-0.9317394,0.7002342,0.8662186,0.049428493,0.14050633,0.5563885,-0.7698182,-0.18369502,-0.6376529,0.7578487,0.5071076,-0.5973984,-0.70603955,0.07025431,-0.09658673,-1.0130543,0.545786,-0.18294486,-0.5513348,-1.9553783,-2.1880507,-0.4997496,0.3458022,1.578628,1.02458,-0.9965215,-0.16495506,-0.29605693,0.58697164,0.37634224,0.29529163,0.45976263,-0.51061964,0.5529039,-0.40143928,0.5091063,-0.151402,0.3630991,0.2833783,-0.27865586,0.0,-0.12672403,-0.7343918,-0.5240954,-0.56114995,0.7859334,0.05986275,0.2047041,-0.07411352
1.425967,0.75609654,-0.93891054,-0.87824404,-2.391751,0.054307032,-1.7592336,-1.5488399,0.48476538,0.010224704,-0.19376256,-0.7916876,-1.6158544,2.876645,1.3871477,-0.13794248,-0.17523779,0.40298057,0.18195519,-0.25262713,-0.21426226,-0.6739617,-0.33249056,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.24054177,0.24511492,0.09755185,0.4024511,0.34126008,0.44743785,0.0,0.2945255,0.29386902,-0.53920424,1.086232,1.1910567,0.7002342,-1.1301376,-0.07284067,-0.08677588,-0.9455453,-0.7698182,-0.18369502,-0.71407944,-1.85068,1.7023174,0.12613861,-0.36141533,-0.664782,0.778984,-1.0130543,-1.310803,0.32874316,0.78478295,0.42967817,0.43751043,0.21835215,0.3458022,-0.9052977,0.109336324,0.5699748,-0.16495506,-0.29605693,0.27791208,0.37634224,0.3814801,-0.478027,0.59605366,1.2054328,-0.40143928,0.06621077,-0.151402,-0.35338864,0.2833783,-0.27865586,0.0,-0.14272575,-0.63147783,0.54168814,-0.23891602,-1.1720604,0.6548999,-1.0795385,-0.9837395
0.51014465,-0.789648,-0.5790709,-0.4706188,0.5759514,-0.592809,0.29762387,0.5290936,0.33571443,-0.008753703,-0.05577196,0.41033947,0.006738654,-0.59325224,-1.0095079,0.5835033,-0.17523779,-0.03709793,1.0769929,-0.25262713,-0.32976684,-0.9393911,0.3624845,0.44465715,1.3702823,1.9220984,-0.026328957,0.46400228,-0.41133127,-0.18689135,-0.092657074,1.3222057,-0.351749,1.2019007,2.1117277,1.2818897,-0.07802979,-0.07047453,0.34112844,-0.059162423,0.40502676,3.5679255,-5.054927,-4.5704803,-0.52092826,-2.4045615,0.16425216,0.15918593,-0.18222323,0.11459047,0.11679446,1.7051971,-0.021127284,-0.018825345,-0.043280978,3.720654,-0.5068689,0.3944784,0.20537329,0.6879736,0.46160367,-0.51251394,0.0,-0.58436465,0.31650892,-0.61444825,0.81998956,0.92765003,0.7002342,-0.89920664,-0.123261,0.14677349,-0.6030209,-0.7698182,-0.18369502,0.743623,0.4993944,0.07103454,-0.5973984,-0.62080765,-0.34411287,0.36725372,-0.6229571,-0.06657419,-0.12814207,-0.5513348,0.19529667,0.33133698,-0.35612923,0.3458022,1.0795773,0.42024282,-1.013434,-0.16495506,-0.29605693,0.58697164,0.37634224,0.26337,0.23590724,-0.4814967,-0.23013069,-0.40143928,0.6642608,-0.151402,0.9871368,0.2833783,-0.27865586,0.0,-0.0918753,-0.022413308,-0.053501394,-0.72122747,0.20440991,0.5187677,-0.86580604,-0.49522844
0.51014465,0.51836145,0.516611,0.25067487,-0.105850786,-0.41947505,0.15730284,-0.37233174,-0.54203016,0.027942518,-0.052820425,0.76037925,-0.1418021,-0.6223638,0.6198324,-0.24285959,-0.17523779,-0.3863723,0.18188822,-0.25262713,-0.32976684,0.6317695,-0.021567944,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.33163032,0.2264347,0.34132078,0.65575135,0.46160367,-0.45386526,0.0,-0.20657122,0.40052405,-0.5600708,-0.58721423,-0.56093,0.7002342,0.480407,-0.115166135,0.2209054,-0.75945735,-0.7698182,-0.18369502,-0.39878628,0.7280553,0.5071076,-0.5973984,-0.7332483,-0.39465353,0.51931953,-1.0130543,-0.36578432,-0.3349127,-0.5501101,0.018661331,0.2513222,-0.45187613,0.3458022,0.7488583,0.7599568,-1.0188239,-0.16495506,-0.29605693,0.5851694,0.37634224,-1.6747245,0.46039498,-0.4523737,-0.36063644,-0.40143928,0.34925017,-0.151402,0.39776787,0.2833783,-0.27865586,0.0,-0.12418489,-0.6479609,0.11775356,-0.57211417,-0.6714209,0.19998306,-0.27886567,-0.13641016
-1.3215001,0.09993189,-0.07036731,-0.0484411,-0.00826563,-0.34744644,0.048065595,-0.057044476,-0.34329554,-0.029950147,-0.06471768,0.1061797,-0.038812127,-0.043439016,0.066670716,-0.10537372,-0.17523779,,,,,-0.12486171,-0.1777436,-2.2489238,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,1.0987544,-1.1725693,-0.25502536,0.70706,0.46160367,-0.51251394,0.0,0.2980851,0.6214544,0.6339465,-1.7602915,-1.6889033,-0.89586484,1.4544461,-0.28432897,0.30919138,0.50253063,1.4497861,-0.18369502,2.0896096,0.112436764,-0.9817389,-0.17173617,-0.5339488,-0.99163026,0.70051354,1.3998265,-0.60714597,2.2488647,0.13096656,1.0071398,0.69909716,1.8460494,0.3458022,-1.1753564,-0.10859201,-0.29320163,-0.16495506,-0.29605693,-1.8156176,0.37634224,1.159199,-1.3000947,-0.18298613,-0.5563951,-0.40143928,-0.87223876,-0.151402,-1.555239,0.2833783,-0.27865586,0.0,-0.118947275,2.3775992,0.26697496,2.0961368,-0.6805732,0.167791,-0.48550013,-0.3276257
0.51014465,-0.07509227,0.4836146,3.5642068e-05,0.21076618,0.5205863,-0.023871131,0.05722071,0.1369798,1.4669604,-0.042493027,-0.6988643,0.2580577,-0.43288767,0.14666943,-0.42386648,-0.17523779,0.7674848,0.03082575,-0.25262713,-0.32976684,0.84878796,-0.2878165,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.24506746,-0.53579396,0.6113746,-0.38504872,0.12404113,-0.44672468,0.0,-0.56646377,0.26370776,-0.06895589,-0.44519082,-0.51009357,0.7002342,0.5003197,0.10813355,0.09324831,-0.22451411,-0.7698182,-0.18369502,-0.18121912,0.112436764,0.5071076,-0.23019269,0.08359438,0.16216305,0.023445072,-1.0130543,0.20021932,-0.71413517,-0.5513348,0.005073998,0.24516723,-0.9784841,0.3458022,0.74657315,1.0990274,1.1093316,-0.16495506,-0.29605693,0.58697164,0.37634224,-1.6683401,0.5463959,-0.4232507,-0.09962492,-0.40143928,0.19597635,-0.151402,0.80223674,0.2833783,-0.27865586,0.0,-0.11408701,-0.52712667,0.2713179,-0.680893,0.39580396,0.19892308,-0.40334624,0.18127061
0.052233472,0.28709555,0.055685874,0.08327682,-0.48795345,-0.2904396,-0.08426245,-0.6368345,-0.50890774,0.10188402,-0.098055325,-0.053699758,-0.33024254,0.94684845,1.4065622,0.07251268,-0.17523779,-0.42948085,1.1240517,-0.25262713,-0.32976684,-0.35855907,0.48653924,0.44465715,-0.20779099,2.3259194,2.1781042,0.5692825,-0.41133127,0.461268,-0.092657074,0.79900277,0.84667534,0.68671227,1.7001455,0.60636127,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.9827657,-0.061117083,1.4031844,-0.09458131,0.46160367,-0.47041097,0.0,-0.6126873,0.4758305,-0.7280098,1.2563397,1.5571566,0.7002342,-1.5923752,-0.4501749,0.9691672,-0.27911276,-0.7698182,-0.18369502,-0.19728659,0.56218666,0.5071076,-0.5973984,-0.67487794,-1.0741614,0.5896705,-0.7022162,-0.777728,-0.7045102,-0.54298073,-2.1931565,-2.295763,-1.1699779,0.3458022,1.578628,1.2347842,-1.0397978,-0.16495506,-0.29605693,0.5844499,0.37634224,0.3814801,0.37629113,-0.4232507,0.29189238,-0.40143928,0.38028106,-0.151402,0.3168741,0.2833783,-0.27865586,0.0,-0.1251006,-0.64806324,0.6842276,-0.54604834,-0.45032907,0.7437338,-1.3484433,-0.6960353
-0.4056777,-2.081612,-1.6362959,-1.63606,-0.5020631,-0.6361944,0.004548316,-0.75109965,-0.7242035,-0.21938552,0.14613944,-0.50955683,1.2894312,1.0124519,-0.49049652,-1.5717722,-0.17523779,1.135294,-1.3061023,0.23409106,-0.32976684,-0.72878605,-1.0813544,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,0.4370236,0.0039968784,-0.7214328,-0.24096973,-0.67598385,0.81195635,0.0,-0.14066763,0.4758305,0.48498031,0.47189233,0.711101,-0.89586484,-0.80129945,-0.4700764,-0.46563086,0.5214266,1.4497861,-0.18369502,0.85833544,-1.85068,-0.9817389,-0.06344494,-0.31248274,-0.25640938,0.26220727,0.7250025,0.69055414,0.19042926,1.6558039,0.59326524,0.5116144,0.6794567,0.3458022,-0.6553778,0.08665726,0.45555913,-0.16495506,-0.29605693,-1.1054393,0.37634224,0.8189369,-1.0180622,0.7125456,-0.4911422,-0.40143928,-0.72742796,-0.151402,0.22442406,0.2833783,-0.27865586,0.0,0.11378244,0.7677063,0.4332649,-0.51406837,-0.1697381,0.4151885,-0.8304231,0.23999874
0.96805584,0.007432647,1.2374188,0.21896982,0.73638237,-0.5175937,0.8464744,0.4254085,-0.5751526,0.5472357,0.013859938,-0.81966114,0.6573757,-1.0994629,-0.82331824,-0.5161728,-0.17523779,0.25528413,-0.5339191,-0.25262713,-0.32976684,1.891789,-0.51239944,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.59772366,0.17985144,0.50032353,-0.3135429,0.46160367,-0.34884608,0.0,-0.38167307,0.32088792,-0.5108315,-1.1461978,-1.3174658,0.7002342,1.297591,0.33085015,0.65062827,0.7604118,-0.7698182,-0.18369502,0.047749598,0.112436764,-0.23731567,-0.1899311,-0.009408677,0.86226505,-0.100964546,-0.039742474,0.33257744,-0.9186179,-0.5513348,-0.09343417,0.2005436,-1.2561501,0.3458022,0.4525322,1.5791878,1.3313115,-0.16495506,1.301956,0.58697164,0.37634224,-1.6811087,1.1427113,-0.39412773,0.29189238,-0.40143928,1.2237573,-0.151402,0.8715743,0.2833783,-0.27865586,0.0,-0.11036815,-0.617435,0.08612018,-0.6966002,0.58236843,0.13143182,0.8157542,0.8933897
1.425967,0.70733285,1.090137,0.39153653,-0.25165167,-0.58911854,-0.018542485,-0.22632623,0.15354101,-0.06418893,-0.07321516,-1.4481986,0.09462743,-0.04902836,0.76974255,-0.41098985,-0.17523779,0.58831096,0.34037477,-0.25262713,1.2852488,0.38316286,0.9038595,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.5855011,0.24561077,0.6525137,0.6458649,0.46160367,-0.48059365,0.0,2.068623,0.66030854,-0.63217384,1.0237777,1.524959,0.7002342,-1.7067273,-0.93444496,-0.27277854,-0.587911,-0.7698182,-0.18369502,-0.56462264,0.56218666,0.07103454,-0.58127713,-0.35149744,-0.73730034,0.81056094,-0.725529,-1.33385,-1.0696563,-0.5513348,-0.18854551,0.15745872,-1.4093451,0.3458022,1.1520736,1.6759943,-1.0565238,-0.16495506,1.2064598,0.58697164,-1.4604266,-1.7449521,0.45027724,-0.39412773,-1.0131652,1.3814706,-0.56945246,0.021086486,0.3168741,0.2833783,-0.27865586,0.0,-0.1269097,-0.85742027,0.41533527,-0.54604834,-1.2648314,0.9204943,-1.0721745,-1.1803209
0.51014465,0.60817426,0.4202774,0.30283883,-0.20942923,-0.46805856,-0.022094915,-0.37444776,-0.27705067,-0.088732705,-0.09142766,0.16235282,-0.26298305,-0.31344,-0.098494366,0.7615224,-0.17523779,-0.88474214,-0.7507693,-0.25262713,-0.32976684,0.58728087,-0.085609004,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.25596854,0.40482393,0.04346929,0.72525436,0.46160367,-0.39066765,0.0,-0.50679266,0.4788304,-0.47651753,1.067843,1.3470094,0.7002342,-1.3914866,-0.4424354,-0.007929167,-0.7222905,-0.7698182,-0.18369502,-0.47776377,1.2257373,0.5071076,-0.5973984,-0.74677473,-1.0793246,0.45611382,-1.0130543,-0.9966884,-0.60737926,-0.5513348,0.028851831,0.25593844,-0.91146123,0.3458022,-0.3201719,1.0366526,-1.2831942,-0.16495506,-0.29605693,0.58697164,-1.4046103,0.3719036,0.50023365,-0.39412773,-1.5351883,0.8720677,-0.87223876,-0.151402,-0.8960174,0.2833783,-0.27865586,0.0,-0.12578514,-0.7386238,0.012781496,0.25352523,0.25380838,0.7240006,-1.320778,-0.7742772
1.8838781,0.9723718,1.7253196,0.580194,-0.17004175,-0.59510523,0.19993201,-0.45062456,-0.6579587,0.076505676,-0.04170613,-0.881139,0.26918685,-0.38391286,1.151024,-0.51288784,-0.17523779,-0.3320815,-0.021372495,-0.25262713,-0.32976684,1.6656091,0.28991553,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.6193161,-0.44850132,1.1269361,1.1090019,0.46160367,-0.32992703,0.0,-0.20657122,0.110367596,-0.6676281,0.39231813,0.31883472,0.7002342,-0.23122416,0.20989187,0.15980612,-0.14555812,-0.7698182,-0.18369502,-0.79543364,0.7280553,0.07103454,-0.5973984,-0.7396936,-0.8951405,0.60984236,-0.725529,-0.6869025,-0.72050864,-0.5513348,0.025454998,0.2543997,-0.72954214,0.3458022,1.107844,1.4540839,-1.024744,-0.16495506,-0.29605693,0.58697164,0.37634224,-1.6044968,0.5514548,-0.2776358,0.6834097,-0.40143928,0.96140516,-0.151402,0.3862116,0.2833783,-0.27865586,0.0,-0.12826207,-0.8842191,-0.061012603,-0.568493,-0.18361866,0.6975495,-1.0013446,-1.0765766
-0.4056777,0.059816595,-0.9614838,-0.4166224,-0.73595864,-0.30056417,-0.10202461,0.13762954,0.26946953,-1.881632,-0.15311892,1.5763298,-1.2373893,-0.73287207,-1.0496055,1.8126825,-0.17523779,1.6870079,-1.3061023,-0.25262713,4.5896716,0.013854497,-1.0813544,0.44465715,-0.40505013,-0.49800757,-0.52951336,-0.43519524,-0.41133127,-0.45982748,-0.092657074,-0.6012065,-0.5633732,-0.62336975,-0.57138056,-0.6085603,-0.07802979,-0.07047453,0.030492155,-0.059162423,-0.0637531,-0.056371365,-0.051691428,-0.059613425,-0.00041544004,-0.022109607,,,,,,0.05739805,-0.021127284,-0.018825345,-0.043280978,-0.26876995,-0.38613513,-0.029211296,0.36657923,-0.4334832,0.46160367,-0.51251394,0.0,2.325575,-0.01748037,-0.37564513,1.1359149,1.0346694,0.7002342,-0.846533,0.36531317,-0.042969573,-0.6579779,-0.7698182,-0.18369502,0.0016435088,1.0286992,0.5071076,-0.5946814,-0.737699,-1.0321033,0.7115502,-0.96254313,-1.6693223,-0.120420344,-0.5513348,0.4228845,0.43443292,0.19920276,0.3458022,0.08483946,0.8175801,1.1093316,-0.16495506,0.9990203,0.58697164,0.37634224,0.35913494,-0.28326017,-0.51061964,-0.23013069,-0.40143928,-0.11621329,-0.151402,-0.006701012,0.2833783,-0.27865586,0.0,-0.12497388,-0.39773372,1.0677825,-0.42195213,-0.7886061,0.7997142,-1.0738696,-0.97418404
